season,deployment_date,retrieval_date,hours,days,camera_id,site,site_name,condition,doy,dayofstudy,month,date,timeofday,time.of.day,hour,year,day.night,temperature,temperature.c,Otter.detected,numberofOtter
mid.summer,July 23 2013,August 16 2013,576,24,CH5,5,Clode sound,logged,226,1226,August,8/14/2013,16:44:00,16.73333333,16,2013,day,55,12.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH5,5,Clode sound,logged,227,1227,August,8/15/2013,13:42:00,13.7,13,2013,day,72,22.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH5,5,Clode sound,logged,227,1227,August,8/15/2013,15:50:00,15.83333333,15,2013,day,64,17.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH5,5,Clode sound,logged,227,1227,August,8/15/2013,18:32:00,18.53333333,18,2013,day,59,15,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH5,5,Clode sound,logged,228,1228,August,8/16/2013,9:53:00,9.883333333,9,2013,day,48,8.888888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,204,1204,July,7/23/2013,12:42:00,12.7,12,2013,day,84,28.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,204,1204,July,7/23/2013,13:03:00,13.05,13,2013,day,85,29.44444444,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,204,1204,July,7/23/2013,13:21:00,13.35,13,2013,day,85,29.44444444,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,204,1204,July,7/23/2013,13:30:00,13.5,13,2013,day,85,29.44444444,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,204,1204,July,7/23/2013,14:07:00,14.11666667,14,2013,day,87,30.55555556,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,204,1204,July,7/23/2013,14:10:00,14.16666667,14,2013,day,87,30.55555556,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,204,1204,July,7/23/2013,14:15:00,14.25,14,2013,day,87,30.55555556,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,204,1204,July,7/23/2013,14:56:00,14.93333333,14,2013,day,87,30.55555556,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,204,1204,July,7/23/2013,15:51:00,15.85,15,2013,day,87,30.55555556,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,204,1204,July,7/23/2013,16:00:00,16,16,2013,day,87,30.55555556,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,204,1204,July,7/23/2013,17:27:00,17.45,17,2013,day,90,32.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,204,1204,July,7/23/2013,17:31:00,17.51666667,17,2013,day,90,32.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,206,1206,July,7/25/2013,12:16:00,12.26666667,12,2013,day,82,27.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,206,1206,July,7/25/2013,12:20:00,12.33333333,12,2013,day,82,27.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,206,1206,July,7/25/2013,12:27:00,12.45,12,2013,day,83,28.33333333,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,206,1206,July,7/25/2013,13:21:00,13.35,13,2013,day,83,28.33333333,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,206,1206,July,7/25/2013,14:26:00,14.43333333,14,2013,day,87,30.55555556,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,206,1206,July,7/25/2013,18:02:00,18.03333333,18,2013,day,78,25.55555556,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,210,1210,July,7/29/2013,16:32:00,16.53333333,16,2013,day,73,22.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,210,1210,July,7/29/2013,16:52:00,16.86666667,16,2013,day,72,22.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,214,1214,August,2/8/2013,15:40:00,15.66666667,15,2013,day,83,28.33333333,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,215,1215,August,3/8/2013,22:24:00,22.4,22,2013,night,62,16.66666667,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH8,8,Clode sound,logged,216,1216,August,4/8/2013,22:19:00,22.31666667,22,2013,night,63,17.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH15,15,Clode sound,logged,204,1204,July,7/23/2013,11:38:00,11.63333333,11,2013,day,57,13.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,204,1204,July,7/23/2013,11:56:00,11.93333333,11,2013,day,64,17.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,204,1204,July,7/23/2013,13:23:00,13.38333333,13,2013,day,68,20,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,204,1204,July,7/23/2013,15:20:00,15.33333333,15,2013,day,72,22.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,206,1206,July,7/25/2013,6:01:00,6.016666667,6,2013,day,61,16.11111111,Y,5
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,206,1206,July,7/25/2013,13:38:00,13.63333333,13,2013,day,75,23.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,206,1206,July,7/25/2013,13:53:00,13.88333333,13,2013,day,75,23.88888889,Y,2
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,206,1206,July,7/25/2013,15:06:00,15.1,15,2013,day,77,25,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,213,1213,August,1/8/2013,12:14:00,12.23333333,12,2013,day,66,18.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,213,1213,August,1/8/2013,13:38:00,13.63333333,13,2013,day,68,20,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,213,1213,August,1/8/2013,14:14:00,14.23333333,14,2013,day,70,21.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,213,1213,August,1/8/2013,14:26:00,14.43333333,14,2013,day,72,22.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,213,1213,August,1/8/2013,14:32:00,14.53333333,14,2013,day,72,22.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,213,1213,August,1/8/2013,14:36:00,14.6,14,2013,day,75,23.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,213,1213,August,1/8/2013,14:47:00,14.78333333,14,2013,day,77,25,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,213,1213,August,1/8/2013,15:08:00,15.13333333,15,2013,day,72,22.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,213,1213,August,1/8/2013,17:46:00,17.76666667,17,2013,day,73,22.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,214,1214,August,2/8/2013,15:08:00,15.13333333,15,2013,day,68,20,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,214,1214,August,2/8/2013,15:18:00,15.3,15,2013,day,68,20,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,214,1214,August,2/8/2013,17:08:00,17.13333333,17,2013,day,77,25,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,214,1214,August,2/8/2013,17:24:00,17.4,17,2013,day,79,26.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,216,1216,August,4/8/2013,12:33:00,12.55,12,2013,day,64,17.77777778,Y,1
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,218,1218,August,6/8/2013,6:34:00,6.566666667,6,2013,day,48,8.888888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,220,1220,August,8/8/2013,14:03:00,14.05,14,2013,day,66,18.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,221,1221,August,9/8/2013,13:42:00,13.7,13,2013,day,70,21.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,221,1221,August,9/8/2013,13:45:00,13.75,13,2013,day,72,22.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,221,1221,August,9/8/2013,13:55:00,13.91666667,13,2013,day,70,21.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,221,1221,August,9/8/2013,14:02:00,14.03333333,14,2013,day,72,22.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,221,1221,August,9/8/2013,14:12:00,14.2,14,2013,day,70,21.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,221,1221,August,9/8/2013,14:15:00,14.25,14,2013,day,73,22.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,221,1221,August,9/8/2013,14:21:00,14.35,14,2013,day,73,22.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,221,1221,August,9/8/2013,14:29:00,14.48333333,14,2013,day,72,22.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,223,1223,August,11/8/2013,12:12:00,12.2,12,2013,day,66,18.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,223,1223,August,11/8/2013,12:45:00,12.75,12,2013,day,66,18.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,223,1223,August,11/8/2013,12:58:00,12.96666667,12,2013,day,68,20,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,223,1223,August,11/8/2013,13:03:00,13.05,13,2013,day,68,20,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,223,1223,August,11/8/2013,13:11:00,13.18333333,13,2013,day,66,18.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,223,1223,August,11/8/2003,13:40:00,13.66666667,13,2013,day,66,18.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,223,1223,August,11/8/2013,14:01:00,14.01666667,14,2013,day,68,20,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,223,1223,August,11/8/2013,14:13:00,14.21666667,14,2013,day,70,21.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,223,1223,August,11/8/2013,14:17:00,14.28333333,14,2013,day,70,21.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,223,1223,August,11/8/2013,14:19:00,14.31666667,14,2013,day,72,22.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,223,1223,August,11/8/2013,14:23:00,14.38333333,14,2013,day,72,22.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,223,1223,August,11/8/2013,14:35:00,14.58333333,14,2013,day,70,21.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,223,1223,August,11/8/2013,14:37:00,14.61666667,14,2013,day,72,22.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,223,1223,August,11/8/2013,14:46:00,14.76666667,14,2013,day,70,21.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,223,1223,August,11/8/2013,16:33:00,16.55,16,2013,day,81,27.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,223,1223,August,11/8/2013,16:42:00,16.7,16,2013,day,77,25,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,11:40:00,11.66666667,11,2013,day,66,18.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2003,12:01:00,12.01666667,12,2013,day,66,18.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,12:11:00,12.18333333,12,2013,day,68,20,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,12:21:00,12.35,12,2013,day,68,20,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,12:58:00,12.96666667,12,2013,day,70,21.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,13:05:00,13.08333333,13,2013,day,70,21.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,13:14:00,13.23333333,13,2013,day,70,21.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,13:21:00,13.35,13,2013,day,73,22.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,13:33:00,13.55,13,2013,day,72,22.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,13:35:00,13.58333333,13,2013,day,73,22.77777778,Y,5
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,13:36:00,13.6,13,2013,day,75,23.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,14:12:00,14.2,14,2013,day,73,22.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,14:28:00,14.46666667,14,2013,day,73,22.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,14:35:00,14.58333333,14,2013,day,72,22.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,14:43:00,14.71666667,14,2013,day,72,22.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,14:57:00,14.95,14,2013,day,72,22.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,15:00:00,15,15,2013,day,73,22.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,15:02:00,15.03333333,15,2013,day,75,23.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,15:14:00,15.23333333,15,2013,day,73,22.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,15:33:00,15.55,15,2013,day,73,22.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,15:41:00,15.68333333,15,2013,day,75,23.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,15:54:00,15.9,15,2013,day,77,25,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,15:56:00,15.93333333,15,2013,day,79,26.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,15:59:00,15.98333333,15,2013,day,79,26.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,16:12:00,16.2,16,2013,day,77,25,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH17,17,Clode sound,logged,224,1224,August,12/8/2013,16:28:00,16.46666667,16,2013,day,75,23.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH18,18,Clode sound,logged,204,1204,July,7/23/2013,12:06:00,12.1,12,2013,day,64,17.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH18,18,Clode sound,logged,204,1204,July,7/23/2013,17:49:00,17.81666667,17,2013,day,82,27.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH18,18,Clode sound,logged,211,1211,July,7/30/2013,1:23:00,1.383333333,1,2013,night,48,8.888888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH18,18,Clode sound,logged,217,1217,August,5/8/2013,12:47:00,12.78333333,12,2013,day,64,17.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH18,18,Clode sound,logged,219,1219,August,7/8/2013,13:58:00,13.96666667,13,2013,day,61,16.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH18,18,Clode sound,logged,221,1221,August,9/8/2013,0:33:00,0.55,0,2013,night,55,12.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH18,18,Clode sound,logged,222,1222,August,10/8/2013,5:46:00,5.766666667,5,2013,day,55,12.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH18,18,Clode sound,logged,227,1227,August,8/15/2013,0:43:00,0.716666667,0,2013,night,52,11.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH18,18,Clode sound,logged,227,1227,August,8/15/2013,16:27:00,16.45,16,2013,day,70,21.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH18,18,Clode sound,logged,227,1227,August,8/15/2013,19:38:00,19.63333333,19,2013,day,73,22.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH18,18,Clode sound,logged,227,1227,August,8/15/2013,19:40:00,19.66666667,19,2013,day,75,23.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH18,18,Clode sound,logged,228,1228,August,8/16/2013,10:34:00,10.56666667,10,2013,day,52,11.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,204,1204,July,7/23/2013,12:14:00,12.23333333,12,2013,day,63,17.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,204,1204,July,7/23/2013,21:23:00,21.38333333,21,2013,night,55,12.77777778,Y,2
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,205,1205,July,7/24/2013,2:21:00,2.35,2,2013,night,48,8.888888889,Y,2
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,206,1206,July,7/25/2013,15:51:00,15.85,15,2013,day,81,27.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,207,1207,July,7/26/2013,23:58:00,23.96666667,23,2013,night,54,12.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,208,1208,July,7/27/2013,0:01:00,0.016666667,0,2013,night,55,12.77777778,Y,2
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,208,1208,July,7/27/2013,0:06:00,0.1,0,2013,night,55,12.77777778,Y,2
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,211,1211,July,7/30/2013,0:51:00,0.85,0,2013,night,45,7.222222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,211,1211,July,7/30/2013,23:59:00,23.98333333,23,2013,night,50,10,Y,2
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,212,1212,July,7/31/2013,6:54:00,6.9,6,2013,day,54,12.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,213,1213,August,1/8/2013,21:25:00,21.41666667,21,2013,night,61,16.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,215,1215,August,3/8/2013,3:44:00,3.733333333,3,2013,night,55,12.77777778,Y,4
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,215,1215,August,3/8/2013,6:33:00,6.55,6,2013,day,52,11.11111111,Y,1
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,216,1216,August,4/8/2013,18:31:00,18.51666667,18,2013,day,84,28.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,217,1217,August,5/8/2013,7:11:00,7.183333333,7,2013,day,50,10,Y,2
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,220,1220,August,8/8/20123,20:18:00,20.3,20,2013,day,77,25,Y,3
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,221,1221,August,9/8/2013,6:45:00,6.75,6,2013,day,50,10,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,221,1221,August,8/9/20123,13:22:00,13.36666667,13,2013,day,73,22.77777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,221,1221,August,9/8/2013,23:09:00,23.15,23,2013,night,52,11.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CH19,19,Clode sound,logged,228,1228,August,8/16/2013,10:40:00,10.66666667,10,2013,day,52,11.11111111,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,204,1204,July,7/23/2013,13:15:00,13.25,13,2013,day,84,28.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,204,1204,July,7/23/2013,17:44:00,17.73333333,17,2013,day,63,17.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,205,1205,July,7/24/2013,22:31:00,22.51666667,22,2013,night,61,16.11111111,Y,1
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,205,1205,July,7/24/2013,22:46:00,22.76666667,22,2013,night,61,16.11111111,Y,1
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,206,1206,July,7/25/2013,10:42:00,10.7,10,2013,day,66,18.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,206,1206,July,7/25/2013,10:47:00,10.78333333,10,2013,day,66,18.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,207,1207,July,7/26/2013,22:20:00,22.33333333,22,2013,night,54,12.22222222,Y,1
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,207,1207,July,7/26/2013,22:22:00,22.36666667,22,2013,night,55,12.77777778,Y,1
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,208,1208,July,7/27/2013,23:28:00,23.46666667,23,2013,night,61,16.11111111,Y,1
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,209,1209,July,7/28/2013,1:11:00,1.183333333,1,2013,night,59,15,Y,1
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,209,1209,July,7/28/2013,1:16:00,1.266666667,1,2013,night,61,16.11111111,Y,1
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,209,1209,July,7/28/2013,19:46:00,19.76666667,19,2013,day,46,7.777777778,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,210,1210,July,7/29/2013,23:45:00,23.75,23,2013,night,48,8.888888889,Y,1
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,210,1210,July,7/29/2013,23:48:00,23.8,23,2013,night,52,11.11111111,Y,2
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,210,1210,July,7/29/2013,23:58:00,23.96666667,23,2013,night,50,10,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,211,1211,July,7/30/2013,0:15:00,0.25,0,2013,night,52,11.11111111,Y,3
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,211,1211,July,7/30/2013,7:16:00,7.266666667,7,2013,day,48,8.888888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,215,1215,August,3/8/2013,0:02:00,0.033333333,0,2013,night,57,13.88888889,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,215,1215,August,3/8/2013,0:04:00,0.066666667,0,2013,night,59,15,Y,2
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,217,1217,August,5/8/2013,7:22:00,7.366666667,7,2013,day,54,12.22222222,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,217,1217,August,5/8/2013,7:23:00,7.383333333,7,2013,day,55,12.77777778,Y,4
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,217,1217,August,5/8/2013,9:06:00,9.1,9,2013,day,57,13.88888889,Y,3
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,217,1217,August,5/8/2013,9:29:00,9.483333333,9,2013,day,59,15,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,217,1217,August,5/8/2013,11:07:00,11.11666667,11,2013,day,63,17.22222222,Y,4
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,217,1217,August,5/8/2013,20:20:00,20.33333333,20,2013,night,50,10,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,217,1217,August,5/8/2013,20:21:00,20.35,20,2013,night,52,11.11111111,Y,1
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,218,1218,August,6/8/2013,0:29:00,0.483333333,0,2013,night,50,10,Y,1
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,218,1218,August,6/8/2013,6:57:00,6.95,6,2013,day,50,10,N,0
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,218,1218,August,6/8/2013,9:53:00,9.883333333,9,2013,day,57,13.88888889,Y,1
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,218,1218,August,6/8/2013,19:18:00,19.3,19,2013,day,54,12.22222222,Y,1
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,219,1219,August,7/8/2013,2:39:00,2.65,2,2013,night,50,10,Y,3
mid.summer,July 23 2013,August 16 2013,576,24,CHU1,1,Clode sound,unlogged,219,1219,August,7/8/2013,22:45:00,22.75,22,2013,night,52,11.11111111,Y,2
